trade_date,pnl_net,pnl_gross,cost,scale,gate_on,regime_on,turnover
2024-08-05,-0.016724679741722467,-0.01644187366994067,0.0002828060717817964,0.7434717442655193,True,False,0.5656121435635928
2024-08-06,0.004027611696922991,0.004213533176656798,0.00018592147973380698,0.743043394926102,True,False,0.371842959467614
2024-08-07,0.0011340624782753585,0.001417633917094637,0.00028357143881927837,0.7561905035180757,True,False,0.5671428776385568
2024-08-08,0.004739126968405859,0.0049281880352402396,0.00018906106683438115,0.7561367396986268,True,False,0.3781221336687623
2024-08-09,-0.005553745195873146,-0.0052699895244220415,0.00028375567145110507,0.7565455278268669,True,False,0.5675113429022102
2024-08-12,0.0016561340446433568,0.001751308328728219,9.517428408486206e-05,0.7581617761108768,True,False,0.19034856816972412
2024-08-13,0.0009946875996202378,0.0011842486942851896,0.00018956109466495186,0.7582443786598074,True,True,0.3791221893299037
2024-08-14,-0.008456399565485474,-0.008360686860745035,9.571270474043897e-05,0.755758625571906,True,True,0.19142540948087794
2024-08-15,0.0027318882577175613,0.0029216683766327923,0.00018978011891523122,0.7574395506164154,True,True,0.37956023783046244
2024-08-16,0.0017879794556106931,0.0018827106830009272,9.473122739023416e-05,0.7573027944479295,True,True,0.18946245478046833
2024-08-19,0.003851182063496206,0.004135441234781531,0.0002842591712853251,0.7578440411826325,True,True,0.5685183425706501
2024-08-20,-0.005694250664436005,-0.005410059148992518,0.0002841915154434872,0.7568345475924606,True,True,0.5683830308869744
2024-08-21,-0.004205281643064978,-0.004015858713844045,0.00018942292922093264,0.7559773783011907,True,True,0.37884585844186525
2024-08-22,0.00018630972421100877,0.0003758152541879795,0.00018950552997697075,0.758022119907883,True,True,0.3790110599539415
2024-08-23,0.004343649802091031,0.0044385985231206095,9.494872102957854e-05,0.7584140319900694,True,True,0.1898974420591571
2024-08-26,0.002416105661763718,0.0025109192564111223,9.481359464740429e-05,0.7584456070531244,True,True,0.18962718929480857
2024-08-27,-0.0011443000775695502,-0.0010461809092289032,9.811916834064705e-05,0.7672815202771417,True,True,0.1962383366812941
2024-08-28,-0.0035702737262773188,-0.003378436443970289,0.00019183728230702952,0.7671463023751889,True,True,0.383674564614059
2024-08-29,-0.007976018527390424,-0.007878976098544377,9.704242884604725e-05,0.7640819262441259,True,True,0.1940848576920945
2024-08-30,-0.002775803732325635,-0.002672376537038829,0.00010342719528680583,0.779915835256706,True,True,0.20685439057361166
2024-09-02,-0.006709267013900346,-0.006416562555615735,0.0002927044582846112,0.7780276747499348,True,True,0.5854089165692223
2024-09-03,0.003636977097943793,0.0037355053733931247,9.852827544933176e-05,0.7814271843648413,True,True,0.19705655089866353
2024-09-04,-0.006097098528322388,-0.006095034359647717,2.0641686746713517e-06,0.785555521714184,True,True,0.004128337349342703
2024-09-05,-0.0012474571416984579,-0.0010482256492873646,0.00019923149241109325,0.79313582033431,True,True,0.3984629848221865
2024-09-06,-0.002632559616653173,-0.002410042332063343,0.00022251728458983028,0.8416024793468155,True,True,0.44503456917966056
2024-09-09,-0.008824760369832482,-0.008609593363717923,0.0002151670061145598,0.8511352519025274,True,True,0.4303340122291196
2024-09-10,0.0023770658164532577,0.0026993754514088655,0.00032230963495560806,0.8594923598816214,True,True,0.6446192699112161
2024-09-11,0.0042260001407367085,0.004440997023508338,0.00021499688277162976,0.8585020174718261,True,True,0.4299937655432595
2024-09-12,-0.0018593109116847165,-0.0017519879921556287,0.00010732291952908787,0.8584613480913876,True,True,0.21464583905817575
2024-09-13,-0.006603228024899945,-0.006597597383087847,5.630641812098047e-06,0.8697226317155837,True,True,0.011261283624196095
2024-09-18,0.0051933202508078645,0.005211595439897707,1.8275189089843047e-05,0.9062730098952698,True,True,0.036550378179686094
2024-09-19,0.008837890643387719,0.008952278075871713,0.00011438743248399378,0.9018597849069296,True,True,0.22877486496798755
2024-09-20,0.0008007415369460328,0.0011391616408105657,0.000338420103864533,0.902750523004667,True,True,0.676840207729066
2024-09-23,-0.0004981389306090254,-0.00027240497031665836,0.000225733960292367,0.9028431820870675,True,True,0.45146792058473395
2024-09-24,0.023550580810723393,0.02367491819767589,0.0001243373869524974,0.8722245442427636,True,True,0.24867477390499476
2024-09-25,0.00914386172225136,0.009255065610891934,0.00011120388864057244,0.8765761854632176,True,True,0.22240777728114486
2024-09-26,0.03858127641562257,0.038816108356589475,0.0002348319409669077,0.8138246070588043,True,True,0.4696638819338154
2024-09-27,0.05603899638750216,0.05632775116874044,0.0002887547812382746,0.6823890357885878,True,True,0.5775095624765492
2024-09-30,0.06626597981012025,0.06647202776794317,0.00020604795782291912,0.5405862402854991,True,True,0.41209591564583825
2024-10-08,0.029755986526558042,0.029898270764750132,0.00014228423819209063,0.5120355278026356,True,True,0.28456847638418126
2024-10-09,-0.018308844022124272,-0.01817828530804917,0.00013055871407510535,0.5018361993048498,True,True,0.2611174281502107
2024-10-10,-0.021355847929143298,-0.0211661962961803,0.00018965163296299695,0.49013173351542344,True,True,0.3793032659259939
2024-10-11,-0.021177734474667795,-0.02105520154128894,0.00012253293337885585,0.4763729487824078,True,True,0.2450658667577117
2024-10-14,0.020028309767596224,0.02008989772914469,6.158796154846732e-05,0.4709293675806309,True,True,0.12317592309693465
2024-10-15,-0.011871614812758077,-0.011869539245186012,2.0755675720644797e-06,0.46677823243650196,True,True,0.004151135144128959
2024-10-16,-0.003113458444047275,-0.0031128856848399765,5.727592072985454e-07,0.46792375085109905,True,True,0.001145518414597091
2024-10-17,0.003099482271646481,0.003216624844288168,0.00011714257264168666,0.4685702905667466,True,True,0.2342851452833733
2024-10-18,0.02037163590448367,0.020377711937743563,6.076033259892505e-06,0.4564182240469616,True,True,0.01215206651978501
2024-10-21,0.002798892560989773,0.0028560370369738624,5.714447598408943e-05,0.45666408532221286,True,True,0.11428895196817886
2024-10-22,-0.003246473537386895,-0.0031322589612250576,0.00011421457616183745,0.4562756466719389,True,True,0.2284291523236749
2024-10-23,-0.003999883121767085,-0.003942791931803891,5.709118996319393e-05,0.4560487101551326,True,True,0.11418237992638786
2024-10-24,-0.00232019625050203,-0.0022061356353754538,0.00011406061512657633,0.4561778770559144,True,True,0.22812123025315267
2024-10-25,0.004422509241189489,0.004479609730454448,5.710048926495871e-05,0.4559691980346626,True,True,0.11420097852991742
2024-10-28,0.003335154133923023,0.003392182848778873,5.7028714855849717e-05,0.4558823577639509,True,True,0.11405742971169944
2024-10-29,-0.0022398202075980646,-0.0021827647289737965,5.7055478624267974e-05,0.45569520068721997,True,True,0.11411095724853594
2024-10-30,0.0027588779233292697,0.0028161963402470198,5.731841691775017e-05,0.4564082343509153,True,False,0.11463683383550034
2024-10-31,0.004535607210376063,0.004535899135037985,2.9192466192209945e-07,0.4569920836747595,True,False,0.0005838493238441989
2024-11-01,-0.015210007353505748,-0.015150144433975169,5.9862919530579186e-05,0.4496883261514682,True,False,0.11972583906115837
2024-11-04,0.006685572555934647,0.006854205678241448,0.00016863312230680058,0.44863926571043794,True,False,0.33726624461360116
2024-11-05,0.014123578206124279,0.014181543269015159,5.796506289088071e-05,0.4436121865715687,True,False,0.11593012578176141
2024-11-06,0.0014332829748936666,0.0016006082206735414,0.00016732524577987487,0.44555353820264193,True,False,0.33465049155974974
2024-11-07,0.004524737675651755,0.004747428643741425,0.00022269096808967,0.4452103341560381,True,False,0.44538193617934
2024-11-08,-0.005276242389712145,-0.004998098165110992,0.00027814422460115297,0.44431246018507103,True,False,0.5562884492023059
2024-11-11,0.009761007155974676,0.0098726784043698,0.00011167124839512467,0.4419399267896434,True,False,0.22334249679024934
2024-11-12,-0.009056401930357921,-0.008945582270603417,0.00011081965975450371,0.4392625023329005,True,False,0.22163931950900742
2024-11-13,0.005473265686880732,0.005637989125255569,0.00016472343837483765,0.43858487054633255,True,False,0.3294468767496753
2024-11-14,-0.017323713700086046,-0.017158207659295984,0.00016550604079006303,0.43029115586482575,True,False,0.33101208158012607
2024-11-15,-0.013138145396650583,-0.013029969209109687,0.00010817618754089529,0.4254639672673149,True,False,0.2163523750817906
2024-11-18,-0.012315509587482785,-0.012155452361831277,0.00016005722565150702,0.42139806385720346,True,False,0.320114451303014
2024-11-19,0.01023010722421002,0.010336104385047468,0.00010599716083744674,0.41880748436462,True,False,0.21199432167489346
2024-11-20,0.002099315798880484,0.0022563776729499357,0.00015706187406945178,0.4187349449028659,True,False,0.31412374813890354
2024-11-21,0.0005377935489582314,0.0006424964310853347,0.0001047028821271034,0.41877323670563976,True,False,0.20940576425420682
2024-11-22,-0.012994763731356796,-0.012837127144629269,0.0001576365867275268,0.41400025300234444,True,False,0.3152731734550536
2024-11-25,0.002178423264544245,0.002282072894612173,0.00010364963006792777,0.41429938663702776,True,False,0.20729926013585553
2024-11-26,-0.00955349439437381,-0.009397811924204351,0.00015568247016945917,0.4117377851924378,True,False,0.3113649403389183
2024-11-27,0.009713901134723143,0.009919535253633063,0.0002056341189099196,0.4098595957020433,True,False,0.4112682378198392
2024-11-28,-0.004915160072776762,-0.004710311403605733,0.00020484866917102863,0.4092105662620993,True,False,0.40969733834205724
2024-11-29,0.009448211613104827,0.009652816896235877,0.00020460528313104965,0.4067606185541101,True,False,0.4092105662620993
2024-12-02,0.0043827357570460765,0.0046367659810529396,0.0002540302240068629,0.40624018498222764,True,False,0.5080604480137257
2024-12-03,-0.0029905689408733296,-0.002990029321515441,5.396193578885711e-07,0.4073194236980048,True,False,0.0010792387157771421
2024-12-04,-0.0024366288014530733,-0.0021820610676781737,0.0002545677337748996,0.4072641754071776,True,False,0.5091354675497992
2024-12-05,0.0018421126071514744,0.0019948817471882076,0.00015276914003673308,0.40735432392526055,True,False,0.3055382800734662
2024-12-06,0.0019167103406344294,0.0020187971100831007,0.0001020867694486714,0.4078507008599731,True,False,0.2041735388973428
2024-12-09,-0.00019245454946829977,-3.951053664580983e-05,0.00015294401282248994,0.4078490983130835,True,False,0.30588802564497986
2024-12-10,0.005011180751643606,0.005164134301702974,0.0001529535500593675,0.40786937469700585,True,False,0.30590710011873495
2024-12-11,0.0008764126428552006,0.0009274439743891543,5.103133153395372e-05,0.40796469409066183,True,False,0.10206266306790744
2024-12-12,0.002002551391962501,0.0021046898568137244,0.00010213846485122354,0.4083574709668167,True,False,0.2042769297024471
2024-12-13,-0.005929608699753214,-0.0058781526605157135,5.145603923750069e-05,0.4072605233224204,True,False,0.10291207847500138
2024-12-16,-0.003105801073726386,-0.0029529442394800394,0.00015285683424634685,0.4077970753241773,True,False,0.3057136684926937
2024-12-17,-0.0060025777219487805,-0.005900364908231105,0.00010221281371767574,0.4067428957776517,True,False,0.20442562743535148
2024-12-18,0.001559304915486687,0.0017626711817144258,0.00020336626622773893,0.4067014424889562,True,False,0.40673253245547786
2024-12-19,-0.0023667397918265506,-0.0022647678201800636,0.0001019719716464871,0.4072946645374523,True,False,0.2039439432929742
2024-12-20,-0.0009449825213875016,-0.0007922390343584119,0.0001527434870290897,0.40732661584763263,True,False,0.3054869740581794
2024-12-23,-0.0027827536078170647,-0.0026300061268742024,0.00015274748094286226,0.40726023037218856,True,False,0.3054949618857245
2024-12-24,0.00440864909065422,0.004510559773958377,0.0001019106833041575,0.40687772752774715,True,False,0.20382136660831499
2024-12-25,-0.0005522509720644695,-0.00045051536380509805,0.00010173560825937142,0.40691008028261644,True,False,0.20347121651874284
2024-12-26,0.006801347364130722,0.0069033312395146585,0.00010198387538393605,0.40588465902948867,True,False,0.2039677507678721
2024-12-27,-0.0020455333556339984,-0.0018932997276254286,0.0001522336280085695,0.4059563413561854,True,False,0.30446725601713903
2024-12-30,-0.0005429734516063943,-0.00044137603213951224,0.00010159741946688207,0.4062452323637473,True,False,0.20319483893376414
2024-12-31,-0.0068203428009542925,-0.006718432872177607,0.00010190992877668597,0.4048507496207508,True,False,0.20381985755337195
2025-01-02,-0.006894850272493616,-0.006894658872385089,1.9140010852738977e-07,0.404467949403696,True,False,0.0003828002170547795
2025-01-03,-0.003483020819210719,-0.0033818576419516536,0.00010116317725906563,0.40459112249207363,True,False,0.20232635451813125
2025-01-06,0.0005579173202899072,0.0006087579176796363,5.0840597389729015e-05,0.40530234136732646,True,False,0.10168119477945803
2025-01-07,0.003239986916890408,0.0033413125022322397,0.00010132558534183161,0.405160478291952,True,False,0.20265117068366323
2025-01-08,0.0014383204759576527,0.0015398123977485635,0.00010149192179091065,0.40569861753974573,True,False,0.20298384358182128
2025-01-09,0.0006462441344773527,0.0007477025521257514,0.00010145841764839872,0.40576614406667033,True,False,0.20291683529679744
2025-01-10,-0.003713986698552841,-0.003612485259857558,0.00010150143869528258,0.40552653335221034,True,False,0.20300287739056516
2025-01-13,-0.0027950111158860235,-0.0026936086161587188,0.00010140249972730472,0.40535960223819334,True,False,0.20280499945460945
2025-01-14,0.00268317847551977,0.0027338971673452157,5.071869182544579e-05,0.405229624783069,True,False,0.10143738365089158
2025-01-15,0.0004921391864511537,0.0006442137959988839,0.00015207460954773014,0.4054566252912275,True,False,0.3041492190954603
2025-01-16,0.0021116911165724077,0.0021624015468344393,5.071043026203157e-05,0.4053810196895525,True,False,0.10142086052406314
2025-01-17,0.001418140496838982,0.0015198747880710546,0.00010173429123207264,0.4061590923089215,True,False,0.20346858246414526
2025-01-20,-0.0004010346937660204,-0.0003502614472299064,5.077324653611402e-05,0.4061501323155913,True,False,0.10154649307222804
2025-01-21,-0.0004367275592660453,-0.00043671292977233954,1.4629493705758946e-08,0.4061793913030028,True,False,2.925898741151789e-05
2025-01-22,-0.0013788855127970445,-0.0012265602168872426,0.00015232529590980185,0.40611519793359635,True,False,0.3046505918196037
2025-01-23,-0.002498801798949121,-0.0023972472490022775,0.0001015545499468435,0.4059091942260411,True,False,0.203109099893687
2025-01-24,0.004200163195075845,0.0043524120737380035,0.00015224887866215875,0.4056457476068944,True,False,0.3044977573243175
2025-01-27,-0.005489767047338472,-0.005489350373771848,4.1667356662380975e-07,0.4048124004736468,True,False,0.0008333471332476194
2025-02-05,0.004147967890836774,0.004249265166221811,0.00010129727538503697,0.40443569940714574,True,False,0.20259455077007393
2025-02-06,0.004099166920282499,0.004200317510655338,0.00010115059037283847,0.4045190304492498,True,False,0.20230118074567693
2025-02-07,0.004921815022849437,0.004972499616918596,5.068459406915883e-05,0.40419978974790954,True,False,0.10136918813831765
2025-02-10,0.005067447904333203,0.0052191287351724455,0.0001516808308392427,0.4044822155713139,True,False,0.30336166167848544
2025-02-11,-0.0027127177841172767,-0.0026115394248361883,0.00010117835928108817,0.4042509940182752,True,False,0.20235671856217632
2025-02-12,0.008085353680134503,0.0081866890053611,0.00010133532522659621,0.40316068713016545,True,False,0.20267065045319244
2025-02-13,-0.004299582684485494,-0.004248960876750705,5.062180773478861e-05,0.402556095547451,True,False,0.10124361546957722
2025-02-14,0.008018655944562175,0.008069538852320314,5.08829077581402e-05,0.40105370670822743,True,False,0.1017658155162804
2025-02-17,0.0013172654297893532,0.0013674427447350405,5.0177314945687345e-05,0.40114490992254526,True,False,0.10035462989137468
2025-02-18,-0.010002703086695784,-0.009851968558356492,0.00015073452833929213,0.39870341297584383,True,False,0.30146905667858426
2025-02-19,0.007438287063324021,0.007538285429134279,9.999836581025783e-05,0.39741336271065636,True,False,0.19999673162051565
2025-02-20,-0.0011618148791541017,-0.0011120619422050942,4.975293694900745e-05,0.39756589593100716,True,False,0.0995058738980149
2025-02-21,0.014800251948180432,0.014851074042502771,5.0822094322338963e-05,0.3945622763817723,True,False,0.10164418864467792
2025-02-24,-0.0024885360328364024,-0.002439134672307569,4.940136052883334e-05,0.3943460737654742,True,True,0.09880272105766667
2025-02-25,-0.005559237942268186,-0.005509556876355102,4.968106591308429e-05,0.3933119225857408,True,True,0.09936213182616858
2025-02-26,0.0015763111702377995,0.0016746730023797613,9.836183214196172e-05,0.39337962557679385,True,False,0.19672366428392343
2025-02-27,-0.005007529752062772,-0.0049581568007699105,4.9372951292860804e-05,0.3928449639880963,True,False,0.0987459025857216
2025-02-28,-0.01419910404951962,-0.014147869427446802,5.123462207281803e-05,0.3871676264566137,True,False,0.10246924414563606
2025-03-03,0.00311159950712596,0.003160062167138881,4.8462660012920434e-05,0.3869897419076971,True,False,0.09692532002584087
2025-03-04,0.0013220451977810706,0.0015158388190524496,0.00019379362127137912,0.3875872425427582,True,False,0.3875872425427582
2025-03-05,0.002277842044119249,0.002423195440377324,0.00014535339625807505,0.38752180010643245,True,False,0.2907067925161501
2025-03-06,0.009159077745515533,0.009352838645568748,0.00019376090005321622,0.385548869306797,True,False,0.38752180010643245
2025-03-07,-0.002418930002454677,-0.002322498195095482,9.643180735919545e-05,0.3853705091768122,True,False,0.1928636147183909
2025-03-10,-0.0028878270058609384,-0.0026951368272416835,0.00019269017861925475,0.3853803572385095,True,False,0.3853803572385095
2025-03-11,0.0028553065537802514,0.0029998488732892125,0.000144542319508961,0.3854297283275494,True,False,0.28908463901792203
2025-03-12,-0.0008293002392127635,-0.0007329428071308761,9.635743208188736e-05,0.38538375136403263,True,False,0.1927148641637747
2025-03-13,-0.0009321042493002777,-0.000739406899960817,0.0001926973493394607,0.3853983477838843,True,False,0.3853946986789214
2025-03-14,0.007032673099016116,0.007129291336480183,9.661823746406682e-05,0.38432374571150135,True,False,0.19323647492813364
2025-03-17,-0.0011298686193319826,-0.0010337828354957247,9.608578383625785e-05,0.38428496644444127,True,False,0.1921715676725157
2025-03-18,-0.0010222380540288788,-0.0009261267691311034,9.611128489777539e-05,0.3843650530177714,True,False,0.19222256979555077
2025-03-19,-0.0017666067898027499,-0.001670306383520353,9.630040628239698e-05,0.3847833390736797,True,False,0.19260081256479394
2025-03-20,-0.0011123759736776356,-0.0009199688658077838,0.00019240710786985166,0.38482450796171114,True,False,0.3848142157397033
2025-03-21,-0.0018167958430365075,-0.0017686053355285291,4.819050750797841e-05,0.38505769199574985,True,False,0.09638101501595682
2025-03-24,0.0002990785391502834,0.0003953579852566361,9.627944610635271e-05,0.38508773821058034,True,False,0.19255889221270542
2025-03-25,-0.0005369367158166625,-0.0003924044052365814,0.00014453231058008105,0.38541949488021615,True,False,0.2890646211601621
2025-03-26,-0.000730229814684712,-0.0006820479736274025,4.818184105730956e-05,0.3854077503541294,True,False,0.09636368211461911
2025-03-27,-0.0004381366548814611,-0.0003417603226265242,9.637633225493689e-05,0.3854728027978748,True,False,0.19275266450987377
2025-03-28,-0.001246087450273807,-0.0011976639982929967,4.842345198081032e-05,0.38595150606002676,True,False,0.09684690396162064
2025-03-31,-0.0013099917081724444,-0.0012134797789909815,9.651192918146301e-05,0.3858552953942015,True,False,0.19302385836292602
2025-04-01,0.0016861851624921677,0.0018308833766454862,0.00014469821415331852,0.3858652089161734,True,False,0.28939642830663703
2025-04-02,0.0004158434851727154,0.0005123325311384492,9.648904596573379e-05,0.3859258588806812,True,False,0.19297809193146756
2025-04-03,-0.002389326772943887,-0.002292785527610127,9.654124533376002e-05,0.38604542010786064,True,False,0.19308249066752003
2025-04-07,-0.023594489957644425,-0.023494386478021805,0.00010010347962261987,0.3716769217252418,True,False,0.20020695924523974
2025-04-08,0.012410775048295103,0.012458052900847517,4.727785255241353e-05,0.3684039723782086,True,False,0.09455570510482705
2025-04-09,-0.0005793152465647331,-0.0004872142534701809,9.210099309455215e-05,0.36837474266996856,True,False,0.1842019861891043
2025-04-10,0.004080595578506077,0.004172764897594069,9.216931908799293e-05,0.3680722089879654,True,False,0.18433863817598586
2025-04-11,-0.003294539298425838,-0.0032936941621288084,8.451362970293141e-07,0.369762481582024,True,False,0.0016902725940586283
2025-04-14,0.001125278518745275,0.0011716386432028408,4.636012445756594e-05,0.3700421101016499,True,False,0.09272024891513188
2025-04-15,-0.0008069579399057503,-0.0007582625388620434,4.8695401043706945e-05,0.3765491428509851,True,False,0.0973908020874139
2025-04-16,0.0009571322400858019,0.0010132937434120008,5.6161503326198855e-05,0.39473486379063655,True,False,0.11232300665239771
2025-04-17,0.0008669513599523278,0.000890225801563833,2.3274441611505215e-05,0.441283747013647,True,False,0.04654888322301043
2025-04-18,-0.0002457370497559688,-0.00012576586789888943,0.0001199711818570794,0.4605842372209823,True,False,0.23994236371415878
2025-04-21,0.0008697524992662041,0.0009304377322160366,6.0685232949832485e-05,0.4688834460135415,True,False,0.12137046589966496
2025-04-22,0.004950814546415638,0.005015411780283847,6.459723386820881e-05,0.4808570522465737,True,False,0.1291944677364176
2025-04-23,-0.006855654385218554,-0.006730556160295292,0.00012509822492326236,0.4938809505442242,True,False,0.2501964498465247
2025-04-24,0.0007529684184167962,0.0008222500475373155,6.928162912051929e-05,0.5089739711492067,True,False,0.13856325824103857
2025-04-25,-0.0021750552323503316,-0.0020456936335414492,0.0001293615988088824,0.514622253873422,True,False,0.2587231976177648
2025-04-28,-0.0015206896744912007,-0.0014561879951165816,6.45016793746191e-05,0.5149700491543047,True,False,0.12900335874923818
2025-04-29,0.00043732329633113697,0.00043753142801272613,2.081316815891743e-07,0.515386312517483,True,False,0.00041626336317834856
2025-04-30,-0.0037364325472874233,-0.0037274026587045665,9.02988858285675e-06,0.5334460896831965,True,False,0.018059777165713498
2025-05-06,0.0031083086191857194,0.0031750044450331756,6.669582584745646e-05,0.5334862620486815,True,False,0.1333916516949129
2025-05-07,0.0030827985249776923,0.003216188616543233,0.00013339009156554074,0.5335356648576691,True,False,0.2667801831310815
2025-05-08,0.00048368779582325165,0.0006841261062637464,0.0002004383104404947,0.5342605370954068,True,False,0.4008766208809894
2025-05-09,-0.00502972904391757,-0.004829381342506793,0.00020034770141077755,0.5336687656904805,True,False,0.4006954028215551
2025-05-12,0.008717212453171154,0.008917338240305083,0.00020012578713393016,0.5317790353875689,True,False,0.40025157426786034
2025-05-13,-0.0022382915653878527,-0.002038707876917092,0.00019958368847076039,0.5322231692553611,True,False,0.39916737694152077
2025-05-14,0.003132072203055304,0.00319866124722472,6.658904416941588e-05,0.5320601078887057,True,False,0.13317808833883177
2025-05-15,-0.008986654943714971,-0.00885334718024109,0.00013330776347388068,0.5297182158750717,True,False,0.26661552694776136
2025-05-16,0.0014412719278084974,0.0015740576784727758,0.0001327857506642785,0.5306680737297665,True,False,0.265571501328557
2025-05-19,-0.0015975653375743613,-0.0014606638729411825,0.0001369014646331787,0.5419599302650654,True,False,0.2738029292663574
2025-05-20,0.0037373586007106484,0.003738371853977138,1.013253266489711e-06,0.5439864367980448,True,False,0.002026506532979422
2025-05-21,0.0035148294690605817,0.0035882705337291028,7.344106466852085e-05,0.5548719569355753,True,False,0.1468821293370417
2025-05-22,-0.003881373941271104,-0.0038119009851527853,6.947295611831874e-05,0.5545680595985838,True,False,0.1389459122366375
2025-05-23,-0.002498197400918785,-0.002428245569959849,6.995183095893573e-05,0.5558297066168093,True,False,0.13990366191787146
2025-05-26,-0.006724013468955771,-0.006654462726329767,6.955074262600367e-05,0.5556376284864026,True,False,0.13910148525200733
2025-05-27,-0.002952786145934394,-0.00281090130780915,0.00014188483812524434,0.56158849049369,True,False,0.28376967625048866
2025-05-28,-0.00026183135252131435,-0.00011968854703646773,0.00014214280548484662,0.566243644790821,True,False,0.28428561096969324
2025-05-29,0.006564922455606096,0.006635880053759232,7.095759815313526e-05,0.5665979298993863,True,False,0.14191519630627053
2025-05-30,-0.00127326470678827,-0.001121934725942022,0.0001513299808462479,0.585958926642189,True,False,0.3026599616924958
2025-06-03,0.0022535678003592183,0.0023330687112917063,7.950091093248807e-05,0.5984710168466179,True,False,0.15900182186497613
2025-06-04,0.00397863914978135,0.0042074008661859355,0.00022876171640458633,0.6100312437455635,True,False,0.4575234328091726
2025-06-05,-0.001453245010163615,-0.0013723415367111128,8.090347345250232e-05,0.6193303797141773,True,False,0.16180694690500463
2025-06-06,0.0002866535517703579,0.0003642436795694005,7.75901277990426e-05,0.6197939272735651,True,False,0.15518025559808518
2025-06-09,0.005175522580322645,0.005330615145757205,0.00015509256543456057,0.6186412583442108,True,False,0.31018513086912114
2025-06-10,-0.001710341167697823,-0.001625170585670242,8.517058202758123e-05,0.6343221078133205,True,False,0.17034116405516245
2025-06-11,0.005568725440806629,0.005648321209023713,7.959576821708412e-05,0.6335074285055364,True,False,0.15919153643416822
2025-06-12,0.0008670152283170735,0.0009497068237583619,8.269159544128838e-05,0.6428492068471267,True,False,0.16538319088257677
2025-06-13,-0.004292001277364097,-0.004206885565758453,8.511571160564431e-05,0.6523683283466336,True,False,0.17023142321128862
2025-06-16,0.0014610863101075311,0.0015435850109091786,8.249870080164748e-05,0.6549087543688157,True,False,0.16499740160329496
2025-06-17,-0.0012048221489749473,-0.001118993470433418,8.582867854152934e-05,0.665482312356622,True,False,0.17165735708305868
2025-06-18,-0.0012427940488832956,-0.0011583551499457449,8.443889893755077e-05,0.6679895321425681,True,False,0.16887779787510154
2025-06-19,-0.005158316647950171,-0.005074799974378608,8.351667357156341e-05,0.6679176039275985,True,False,0.16703334714312681
2025-06-20,-0.006032971193685098,-0.0059492255878836105,8.374560580148804e-05,0.6668939826854455,True,False,0.1674912116029761
2025-06-23,0.004748904383800116,0.00483248052203441,8.357613823429402e-05,0.66632227495581,True,False,0.16715227646858805
2025-06-24,0.0003729822718497308,0.0004565140486290989,8.353177677936805e-05,0.6668052597755936,True,False,0.1670635535587361
2025-06-25,0.00574196894181067,0.005909061510816367,0.0001670925690056967,0.6652402435284004,True,False,0.3341851380113934
2025-06-26,0.0010082575469027033,0.001176144750558212,0.0001678872036555087,0.6683945290752176,True,False,0.3357744073110174
2025-06-27,0.002417806243611575,0.002668481608016671,0.000250675364405096,0.668175201060102,True,False,0.501350728810192
2025-06-30,0.011538760438226024,0.011790034944605633,0.0002512745063796088,0.6625047532035373,True,False,0.5025490127592176
2025-07-01,0.001859785862060852,0.0019441201982757805,8.43343362149285e-05,0.6665613987088342,True,False,0.168668672429857
2025-07-02,-0.008665900248095942,-0.008664714941990975,1.1853061049667547e-06,0.6641907864989007,True,False,0.002370612209933509
2025-07-03,0.008430230236206829,0.008596704373503586,0.00016647413729675673,0.6653279616243182,True,False,0.33294827459351345
2025-07-04,-0.0035037002119088626,-0.003337368221502783,0.00016633199040607955,0.6650707932511739,True,False,0.3326639808121591
2025-07-07,-0.0013784939796130753,-0.0012119252530019514,0.00016656872661112394,0.6656728498478348,True,False,0.33313745322224786
2025-07-08,0.012627029420492833,0.012877524489412595,0.0002504950689197623,0.6587308480332408,True,False,0.5009901378395246
2025-07-09,0.00010171131657535647,0.00043155104681777694,0.00032983973024242047,0.6596794604848409,True,False,0.6596794604848409
2025-07-10,0.004188554391338225,0.0042717543463695875,8.319995503136228e-05,0.6611595054263553,True,False,0.16639991006272456
2025-07-11,-0.0005808417023021944,-0.00041553874916046426,0.0001653029531417301,0.6611856589966378,True,False,0.3306059062834602
2025-07-14,0.0006744546577389732,0.0008417719921100944,0.0001673173343711212,0.6665747779885358,True,False,0.3346346687422424
2025-07-15,-0.00010851290444293063,5.8325293073996625e-05,0.00016683819751692726,0.6670934527079846,True,False,0.3336763950338545
2025-07-16,-0.0020244618556055564,-0.0017743018108400622,0.0002501600447654942,0.6669471794171546,True,False,0.5003200895309884
2025-07-17,0.012570282377092548,0.01273727386411139,0.00016699148701884158,0.6659284107589429,True,False,0.3339829740376832
2025-07-18,0.002382009543052596,0.0025508387774121313,0.00016882923435953542,0.6721874285450754,True,False,0.33765846871907085
2025-07-21,0.007347767430681369,0.0074318722568514906,8.410482617012196e-05,0.6718618381371253,True,False,0.1682096523402439
2025-07-22,-0.0020629414172686138,-0.0018949023317359943,0.00016803908553261943,0.6715673341437729,True,False,0.33607817106523885
2025-07-23,-0.012274164737853133,-0.012105504873442115,0.00016865986441101793,0.6654230871431752,True,False,0.33731972882203587
2025-07-24,0.01049583438177293,0.01066273954838224,0.0001669051666093106,0.661027928555041,True,False,0.3338103332186212
